true,predicted,normalized,direction,model,seed,label_level
pDC,ILC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,MAIT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,NK,0.0008084074373484236,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,NK,0.08333333333333333,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,NK,0.04878048780487805,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,NK,0.9960526315789474,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,NK,0.42857142857142855,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,NK,0.05084745762711865,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,NK,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,NK_CD56bright,0.0013157894736842105,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,NK_CD56bright,0.3142857142857143,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,NK_CD56bright,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,Treg,0.02012578616352201,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,Treg,0.2482758620689655,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,Treg,0.06761565836298933,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,Treg,0.0125,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,Treg,0.15584415584415584,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,Treg,0.0040650406504065045,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,Treg,0.13846153846153847,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,Treg,0.6721991701244814,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,Treg,0.05084745762711865,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,Treg,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,cDC2,0.7481481481481481,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,cDC2,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,gdT,0.012195121951219513,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,gdT,0.03076923076923077,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,gdT,0.3342696629213483,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,gdT,0.002631578947368421,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,gdT,0.2571428571428571,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,gdT,0.13559322033898305,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,gdT,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B memory,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B naive,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD14 Mono,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD16 Mono,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 CTL,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 Naive,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TCM,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD4 TEM,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 Naive,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TCM,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
CD8 TEM,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Eryth,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
ILC,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
MAIT,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
NK_CD56bright,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
Treg,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
cDC2,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
gdT,pDC,0.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
pDC,pDC,1.0,pbmc5k_to_pbmc10k,scvi_matched,3,l2
B intermediate,B intermediate,0.5882352941176471,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,B intermediate,0.37373737373737376,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,B intermediate,0.0031746031746031746,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,B intermediate,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,B memory,0.10294117647058823,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,B memory,0.5454545454545454,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,B memory,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,B naive,0.3088235294117647,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,B naive,0.08080808080808081,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,B naive,0.9968253968253968,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,B naive,0.0012578616352201257,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,B naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,CD14 Mono,0.98464025869038,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,CD14 Mono,0.019417475728155338,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,CD14 Mono,0.3680555555555556,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,CD14 Mono,0.1111111111111111,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,CD14 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,CD16 Mono,0.0008084074373484236,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,CD16 Mono,0.9611650485436893,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,CD16 Mono,0.007407407407407408,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,CD16 Mono,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,CD4 CTL,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,CD4 Naive,0.9433962264150944,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,CD4 Naive,0.03103448275862069,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,CD4 Naive,0.04375,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,CD4 Naive,0.012987012987012988,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,CD4 Naive,0.2697095435684647,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,CD4 Naive,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD14 Mono,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD16 Mono,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 CTL,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 Naive,CD4 TCM,0.052830188679245285,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TCM,CD4 TCM,0.8672413793103448,pbmc5k_to_pbmc10k,totalvi,3,l2
CD4 TEM,CD4 TCM,0.12099644128113879,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 Naive,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TCM,CD4 TCM,0.05194805194805195,pbmc5k_to_pbmc10k,totalvi,3,l2
CD8 TEM,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Eryth,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
ILC,CD4 TCM,0.3076923076923077,pbmc5k_to_pbmc10k,totalvi,3,l2
MAIT,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
NK_CD56bright,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
Treg,CD4 TCM,0.5809128630705395,pbmc5k_to_pbmc10k,totalvi,3,l2
cDC2,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
gdT,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
pDC,CD4 TCM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B intermediate,CD4 TEM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B memory,CD4 TEM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
B naive,CD4 TEM,0.0,pbmc5k_to_pbmc10k,totalvi,3,l2
